image_id,tp,fp_phantom,fp_overlap,fn
983_jpg.rf.db7bdf68bdb1b070acd293b5d7575676.jpg,1,0,0,0
1362_jpg.rf.8451853a4d03fc5ac2d11ad46b92c410.jpg,1,1,0,0
857_jpg.rf.eba0bc850b812703ea853740ceeb39c9.jpg,1,0,0,0
s0037_00043_1_0_0_0_0_01_png.rf.9bd5438d6c8ef62e90bb20233cb59770.jpg,1,0,0,0
245_jpg.rf.32af1eec9a5c296cde094b59c995446d.jpg,1,0,0,0
708_jpg.rf.60d91bddca1d32124137add3e892e682.jpg,1,1,0,0
closed_eye_0893-jpg_face_1_jpg.rf.19f2c66b45e60c4bb86957540e3a7a26.jpg,2,0,0,0
closed_eye_1594-jpg_face_1_jpg.rf.eefca90ff285fc13b8c790ec99eed250.jpg,2,1,0,0
s0012_04574_0_0_1_2_1_03_png_jpg.rf.64ad518bbebf60516e999126a4c1a776.jpg,1,0,0,0
1057_jpg.rf.0e7e4b8f79417898ff1ebdc716dfe8e3.jpg,1,1,0,0
_315_jpg.rf.58f0fa7c823c4342f0cbbed7ba3fb05d.jpg,1,0,0,0
_213_jpg.rf.ef3c4f83858174a4f4d030b682a57691.jpg,1,0,0,0
10_jpg.rf.0898f801862f8dd75fb85eed116fee44.jpg,1,2,0,0
Yimg_000074_jpg.rf.1cf2970cc0d76ebe9cccf780466066b1.jpg,1,0,0,0
istockphoto-1150170859-612x612_jpg.rf.5f21d590b210603556f42c2b146444b9.jpg,1,0,0,1
683_jpg.rf.f8d6a63f4df7a4327847578ad5fb5a9c.jpg,1,1,1,1
_674_jpg.rf.ad04d5b4bf9a83df7838d4cf7bc6aa02.jpg,1,0,0,0
1078_jpg.rf.ae8236c8eadad584b1bbbeffbc1b8cc8.jpg,1,0,0,0
istockphoto-1173771126-612x612_jpg.rf.9b4769bfcc4bac752eabbc1ab50c2813.jpg,1,0,0,2
741_jpg.rf.6e8fe9b812001add8ae0b68110f81a9a.jpg,1,2,0,0
2157_jpg.rf.911a1ca9ddc813f48ef0119df58ce646.jpg,2,0,0,0
309_jpg.rf.557f53ae2168894bfe2391a3b64211ca.jpg,3,0,0,0
454_jpg.rf.faffe72274de9ff327c122c4c75b5ff1.jpg,3,0,0,0
563_jpg.rf.46adb5287de679851f61d9c345ff952b.jpg,2,1,0,0
1728_jpg.rf.6a6a01a0ff1c8f1bd28fde434624a7e1.jpg,1,0,0,0
closed_eye_2795-jpg_face_1_jpg.rf.e03657da495c65b11c0d6784d360d74f.jpg,2,0,0,0
s0016_01492_1_0_0_0_1_01_png.rf.d029c86c933aa126db30ab00f6008079.jpg,1,0,0,0
2518_jpg.rf.b263e2726cea9777f13baa8068e39a8f.jpg,0,0,2,2
1006_jpg.rf.4b9a4adc35c4fb671a6595c5e99106a0.jpg,1,1,0,0
s0034_00049_0_0_0_0_0_02_png.rf.3abc831dc212312407959a6c0a295765.jpg,1,0,0,0
_647_jpg.rf.3417b07f04e6799e5380b4af97555318.jpg,0,0,0,1
1056_jpg.rf.cdebe5867f4e29429b53e686e9a6b088.jpg,1,2,0,0
360_jpg.rf.97c2c33bb42e8f1144817680ba115f73.jpg,1,1,0,1
closed_eye_2504-jpg_face_1_jpg.rf.3e1ae2f747e7656ba9a3eac11b151a82.jpg,1,0,0,1
2933_jpg.rf.eeadbf1937f136b613f3e6651655bf2a.jpg,1,0,0,0
img_k_10470_jpg.rf.a0ab814f75b1dc2ae09452890ab9ac6e.jpg,1,0,0,1
615_jpg.rf.320aba92ea05ca58671bb754c10b2c5c.jpg,0,1,0,2
s0016_00427_1_0_0_0_1_01_png.rf.4d6e412adf77a2c5feadb2a721e86d65.jpg,1,0,0,0
_38_jpg.rf.bbd984fbb29e8865532ce05831ef0843.jpg,1,0,0,0
_519_jpg.rf.ec76045f09c44ce5a57bf7704d03e499.jpg,1,0,0,0
1348_jpg.rf.fff2612b1e3aa9e2f3571aa64c650d61.jpg,1,0,0,0
_585_jpg.rf.a2289a8299f0736868331145e10ba536.jpg,1,0,0,0
764_jpg.rf.354f1e5f5bcc382fa1a9129d76f0fcd1.jpg,1,0,0,0
91_jpg.rf.d1e24ef54db90e9988048d04854eef50.jpg,0,1,1,2
_447_jpg.rf.860e536243df10f673180d30f8046dd9.jpg,1,0,0,0
47_jpg.rf.da60bb80c646a76eab5a7f46acf2fd8f.jpg,1,0,0,0
1320_jpg.rf.8cce851bcc2d10311c1e0683056cb11e.jpg,1,0,0,0
_675_jpg.rf.a6d893b3e079361ed25f1537345c91df.jpg,1,0,0,0
_256_jpg.rf.2ddf96eeb09fcea9ec4653874e2f7c67.jpg,1,0,0,0
484_jpg.rf.41fef2fa9fd7444869d0c07477918385.jpg,2,1,0,0
closed_eye_2374-jpg_face_1_jpg.rf.c1f264e551eac2ed9c0a0e2bbcc7602a.jpg,2,0,0,0
000054_jpg.rf.b9fd5c39186225028aadaf45b15dcee6.jpg,0,0,1,1
1343_jpg.rf.bb8f7bce79bd0d1cc9ee8f6aa4eed36d.jpg,1,0,0,0
_406_jpg.rf.6510b6ec5f7b1b1c262acb3993da158c.jpg,0,0,1,1
708_jpg.rf.d5b49f3956df55fe19dcd5525432b037.jpg,2,1,0,0
closed_eye_2717-jpg_face_1_jpg.rf.19f2daffeede04deee17b027b06a2c42.jpg,2,0,0,0
_361_jpg.rf.6db0de049db06ddd93d634ee9645929d.jpg,1,0,0,0
closed_eye_0168-jpg_face_1_jpg.rf.2d0e9b78bb5344169a077049554b7117.jpg,0,1,1,1
498_jpg.rf.1601bf6d9c15c19f66dbb047068259a2.jpg,1,0,0,0
_245_jpg.rf.18dee3b2940e8c2fa541a771f159e6a0.jpg,1,0,0,0
1537_jpg.rf.f9b0bea92957d618aad214c81e43d403.jpg,1,1,0,1
_198_jpg.rf.9e3cc1a2113e3dbbd866a07d9c3d434a.jpg,1,0,0,0
img_000383_jpg.rf.a4bad7700d80f046ab4bb9d5e90f034e.jpg,1,0,0,0
_599_jpg.rf.ed654414d7ecfee5fb002148d037df73.jpg,1,0,1,0
images-42-_jpg.rf.92e6f8bcc5a674623b15a17afc9545f7.jpg,2,0,0,0
314_jpg.rf.627a5f4a2ed907b183efab7659562a4c.jpg,3,0,0,0
_540_jpg.rf.65c139ca9d7fa8cc4e6e7a683b1f7f98.jpg,1,0,0,0
_652_jpg.rf.e63e8121a40bc22f11fdabaedd8bce8b.jpg,1,0,0,0
2483_jpg.rf.796f7221bef26f24f2ef7e9a28aaff98.jpg,2,0,0,0
closed_eye_0347-jpg_face_2_jpg.rf.6d2e4f98dc7baeb8d51aba87ce992d9c.jpg,1,2,1,1
583_jpg.rf.ca3223eae2609d6a9768497057cc9e80.jpg,2,1,0,0
592_jpg.rf.da4c8451f6ef653e395c2040697c1497.jpg,2,0,1,1
_279_jpg.rf.f53d439bd3bf93c1e0076d91141f9f75.jpg,1,0,0,0
webcam-toy-photo13_jpg.rf.f37ffb33e54bfb3daec9cf0a426c6ba1.jpg,2,0,0,0
876_jpg.rf.1a1b2968e0c60f7313905da85d064364.jpg,1,0,0,0
closed_eye_2395-jpg_face_2_jpg.rf.ee2fd896a7c9b4864e66ae3267451d04.jpg,1,0,0,1
490_jpg.rf.d9ed327aa89b62f39655e565d3a8587b.jpg,1,2,0,0
closed_eye_1319-jpg_face_1_jpg.rf.b57c1f2e02b0f94513e8d7ee050ac773.jpg,2,0,0,0
closed_eye_0160-jpg_face_1_jpg.rf.f444e9150e679c3f3882a2a1b72708b7.jpg,2,1,0,0
1166_jpg.rf.6305b9785a4ef96ae105762445649a21.jpg,1,0,0,0
closed_eye_0038-jpg_face_1_jpg.rf.468d9a6544217b89fc878b06938dec98.jpg,2,0,0,0
closed_eye_1350-jpg_face_2_jpg.rf.5b0e4ad4c35eaa4c5f000a7e3ba05c97.jpg,2,0,0,0
1937_jpg.rf.afeb1aca74141ffd000ae4226d449407.jpg,2,1,0,0
1789_jpg.rf.233804af3628cd050b32a6c39e57c3ae.jpg,1,0,0,0
178_jpg.rf.9300e5dffd9df2182fabcf1c4cb46703.jpg,1,0,0,0
1641_jpg.rf.a2f5fb81f4a0ca2b4632e4ca4ad2bae4.jpg,1,0,1,1
istockphoto-1273697606-612x612_jpg.rf.cba606c762cd5ea8e820e49f6d45b393.jpg,1,0,1,2
683_jpg.rf.7612c726efa2cdce1876eab197c05bc6.jpg,2,0,1,1
654_jpg.rf.71ef6199c5b7813f7f8f924c61f6a918.jpg,2,1,0,0
_159_jpg.rf.25474c8892e011099a082c8a286671a5.jpg,0,0,1,1
123_jpg.rf.c7ddaa55cc0260571b7a84fffd83c9a4.jpg,0,0,1,1
2_jpg.rf.8218bd0feafa5df67c97325c5cc37b05.jpg,2,0,0,0
_535_jpg.rf.059fa4fcd2d3428ed8a027766d06a734.jpg,1,0,0,0
4_jpg.rf.6835739e6256cb8735917a6173db121f.jpg,1,0,2,2
500_jpg.rf.f486d901a4347ca8bfe4101afcbd0422.jpg,1,0,0,0
istockphoto-896208242-612x612_jpg.rf.d8f66422e8757433b80895e24ca0166e.jpg,2,0,0,1
closed_eye_2737-jpg_face_1_jpg.rf.c3dbc71fef983239e357ba6b3796d66a.jpg,2,0,0,0
120_jpg.rf.8a998874a01bf9f9bac5d5870d7267e3.jpg,1,1,0,1
photo_6_2023-05-02_17-59-15_jpg.rf.3357e3f0daeb912b7660660372832715.jpg,0,0,0,2
closed_eye_2747-BMP_face_1_jpg.rf.c65d16c693cb327005c063d93a29a12a.jpg,2,0,0,0
396_jpg.rf.5e1506568c58dd6d46cb08f38649192b.jpg,0,2,1,1
425_jpg.rf.01e9335a427673e10d0959c294306ccf.jpg,2,0,1,1
605_jpg.rf.ec56908386389d53fac0ddcdff8382e7.jpg,3,0,0,0
798_jpg.rf.ad8adb7d79246a56ad69fc8bef627828.jpg,1,1,0,0
705_jpg.rf.b1b0ea7248daa0a920093d09f4ef4e5b.jpg,2,0,0,1
_241_jpg.rf.4ea93e0e11d7d1cd38a32561e6bcb3a5.jpg,1,0,0,0
_256_jpg.rf.aee2e57d7902b32df2f8d8f891d123a7.jpg,1,0,0,0
1304_jpg.rf.e53ba3818b0caf4d66f7e8dc2ebc9696.jpg,1,0,0,0
1658_jpg.rf.e7d5d7980fd9370f811cdb08e257db0a.jpg,1,0,0,0
_452_jpg.rf.0ca2a6e8e6901e0e027592718e439153.jpg,1,0,0,0
s0012_04653_0_0_1_0_1_03_png_jpg.rf.8075ffa9763bcd8062525fba6e9f0319.jpg,1,0,0,0
WIN_20220810_18_09_27_Pro_jpg.rf.999590723a737b80351bd5a85dc1c193.jpg,1,1,1,0
_218_jpg.rf.570b0d2d86c0f18f25401c23bb5a1663.jpg,1,0,0,0
206448817_1_jpg.rf.ec54c32469b7dce813d16ef8aadaca2b.jpg,2,0,0,0
495_jpg.rf.25b0c179a0e7df7963399d3411c380fc.jpg,1,0,0,0
83_jpg.rf.0c7e6fa2e04d50d1c081ed62b4d36e7a.jpg,1,0,0,0
_647_jpg.rf.5f3bfca3809beba06af6bd63288fbd3e.jpg,0,0,0,1
_289_jpg.rf.711fad5432f4c2f950adf32355c4e990.jpg,0,0,1,1
closed_eye_0071-jpg_face_1_jpg.rf.6aa8bf769a020233b50be5009d6a6890.jpg,2,0,0,0
13_jpg.rf.9149d698e9d07a51b64d4dcc3f2cb196.jpg,2,1,0,0
closed_eye_2534-jpg_face_1_jpg.rf.ac62931f41f6569853f999608fbeb1eb.jpg,2,2,0,0
196066281_1_jpg.rf.c780543b5611143b485d81547f3ef16b.jpg,0,1,1,1
_180_jpg.rf.68724ef6bebc72a18e1d48c504f829c4.jpg,1,0,0,0
17464842_1_jpg.rf.a0557e9f196a481ecf1b5bc38be8418b.jpg,2,0,0,0
1299_jpg.rf.025704a2c1df982f24f1f6a9048174a8.jpg,1,0,0,0
closed_eye_1668-jpg_face_1_jpg.rf.e3908a4d463cf8ab7f15c5300440a101.jpg,2,0,0,0
closed_eye_2574-jpg_face_1_jpg.rf.b73faa5eb7edf94af158b06a8686139a.jpg,2,1,0,0
_676_jpg.rf.8cc794f52802eceb56eea3aaf31cd66f.jpg,1,0,0,0
closed_eye_0146-jpg_face_2_jpg.rf.ad59ee84003d88c331dfdd4aeb64407d.jpg,0,0,0,1
closed_eye_1837-jpg_face_1_jpg.rf.0a8f53864864b156b5be463f1776a47e.jpg,2,0,0,0
91_jpg.rf.bf3a5d9882294114d20de74c9cf7b5d9.jpg,1,1,0,1
WIN_20211018_22_23_28_Pro_jpg.rf.febe98d8a93129b52aac0368556fe900.jpg,1,0,0,0
closed_eye_2625-BMP_face_1_jpg.rf.d5277053fa2d688bf40b5ddaee92d1d3.jpg,2,0,0,0
closed_eye_2064-jpg_face_1_jpg.rf.1a0e1b40d33a80c7dfd2d343167bc195.jpg,2,2,0,0
s0036_00107_1_0_0_0_0_01_png.rf.6767c55b20e3c6103c56d0f65a3d9e6c.jpg,1,0,0,0
closed_eye_0014-jpg_face_2_jpg.rf.8bbc5610d43001f9fd70b93092476ea3.jpg,1,0,0,0
1347_jpg.rf.b608f26f492031ab5d8a8f13b6e36058.jpg,1,0,0,0
s0001_03096_0_1_1_2_0_01_png_jpg.rf.96cba6b10342af672da9f112bfb28896.jpg,0,0,0,1
527_jpg.rf.2602abe613fd7c77e1bd7d6c0fc7c479.jpg,1,1,0,0
closed_eye_2817-jpg_face_1_jpg.rf.eb9467807491789bbcfbf3f5f70278de.jpg,2,0,0,0
_238_jpg.rf.257e264d1cc24c2a051c28adf9ea784f.jpg,1,0,0,0
642_jpg.rf.55d5140e91b34db8327b5156c96767b9.jpg,0,1,1,2
506_jpg.rf.3510084cfdc7e72dff82e796c02d4afe.jpg,1,2,0,0
124_jpg.rf.2ac95e3c3e4385ba6f88518e1143c556.jpg,1,2,0,0
closed_eye_2034-jpg_face_1_jpg.rf.7789e3587e87bbdd5f56173df0e89459.jpg,2,0,0,0
OIG_jpg.rf.e069007667f0fa0d0116ca9a8a624950.jpg,2,0,0,0
closed_eye_1853-jpg_face_1_jpg.rf.720f1fbc80a42c455746843b89678c4e.jpg,2,0,0,0
download-4-_jpg.rf.3bbc60aec782815879ec440efb146330.jpg,2,0,0,0
closed_eye_2132-jpg_face_2_jpg.rf.183a66ff76213aff94578bf06f83fb39.jpg,2,1,0,0
_611_jpg.rf.91c5eb3ab4cc0d4fbf16105b22be0b80.jpg,1,0,0,0
_432_jpg.rf.fe89e923f2714a67ee05f060537762a0.jpg,1,0,0,0
closed_eye_2161-jpg_face_1_jpg.rf.d858bcea199fe99de1c80e86a51016a0.jpg,1,1,0,0
closed_eye_1272-jpg_face_1_jpg.rf.bd66cd2f85abbab28be08ab7cd915ed8.jpg,2,0,0,0
2711278583_1_jpg.rf.d226d96239126a4c1deb5f03f9f17b29.jpg,2,0,0,0
1255_jpg.rf.2f456888aa41585cafb03af397b927fb.jpg,1,1,0,0
_419_jpg.rf.ed1f1b07664e6eb806dbb4ca8afb25f3.jpg,0,1,0,0
112_jpg.rf.0152f4fec04b120ef571b6adc723a5cb.jpg,1,1,0,0
34_jpg.rf.21e3bbc02326f19bed7952d6dc2ddbb0.jpg,1,0,0,0
_58_jpg.rf.ae49daa129e4fe235d6a3b7209a0832c.jpg,1,0,0,0
istockphoto-1157148590-612x612_jpg.rf.529b16af7cbb19cb28fa69d26fd8c12c.jpg,1,0,0,2
722_jpg.rf.268d76877dba91d4a2a1ba6443e6f933.jpg,0,1,1,1
s0016_01581_1_0_0_0_1_01_png.rf.52c69da2b9b0c9341902a8e917678506.jpg,1,0,0,0
1212_jpg.rf.985c909a815814a9aa9ae7ef3ebdf181.jpg,1,0,0,0
closed_eye_0324-jpg_face_1_jpg.rf.1b8decd215575babc7213f74c34ea3c3.jpg,0,0,0,2
istockphoto-177747932-612x612_jpg.rf.fc722c22c0ac441d2dda77c92610ea2c.jpg,1,2,0,2
693_jpg.rf.9a2921d3b3d116602f5424e11682b2c8.jpg,1,2,0,0
closed_eye_0770-jpg_face_1_jpg.rf.b414690ac53e0c036bda5e88ba4ebd09.jpg,2,0,0,0
_232_jpg.rf.c561fa590bd333caee2eb20bdac13340.jpg,1,0,0,0
437_jpg.rf.3be56016ab212832c914e57b6c6a7f9e.jpg,0,1,2,2
000066_jpg.rf.ae80624aa1d0ab02c571aa67eb600f02.jpg,2,0,0,0
_494_jpg.rf.03cd9166422d7a6d9a1cf098385d02e3.jpg,1,0,0,0
closed_eye_0192-jpg_face_1_jpg.rf.86aa961795d1564b6561c2e980baecae.jpg,2,0,0,0
closed_eye_2100-jpg_face_1_jpg.rf.2711bd4d5016f28b0f3bf33656065333.jpg,2,0,0,0
Yimg_000109_jpg.rf.ecf5e670b99ebc1e7be442696f0d584f.jpg,1,0,0,0
_596_jpg.rf.4fb3d2091e360d86790a88456e814a51.jpg,0,0,0,1
_157_jpg.rf.9eed333deff91785ba5aed7569e3062f.jpg,1,0,0,0
closed_eye_1549-BMP_face_4_jpg.rf.89fdc4e6e04c01fa1bc6ac4aba00c0f1.jpg,2,0,0,0
_654_jpg.rf.505f8f77e2998954666a2d66441ebfeb.jpg,1,0,0,0
_295_jpg.rf.effcc2b7e51434e62c46d613f52a9a68.jpg,1,0,0,0
754_jpg.rf.a55af0d4f0bd99d4556f4d0fb3abe508.jpg,1,2,0,0
closed_eye_1953-jpg_face_1_jpg.rf.7dd464ef26acf3f9c89e76791327ecf4.jpg,1,0,0,2
istockphoto-847853650-612x612_jpg.rf.34be4ae4290fd1a8fb732671b4a8bc6c.jpg,0,0,1,2
s0016_01637_1_0_0_0_1_01_png.rf.98c10b079ea7cf7fc8bfff7b591d59c6.jpg,1,0,0,0
1045887134_1_jpg.rf.37ae3d0d906713c8a235b2d0071ba362.jpg,2,0,0,0
253_jpg.rf.d668327c844d30b6bb4855c414a4a42f.jpg,1,0,0,0
_190_jpg.rf.e2d89398142a2086c87c239aa8960ff1.jpg,1,0,0,0
788_jpg.rf.8a375317f52810102f2fc79e0bfb1914.jpg,1,2,0,0
_291_jpg.rf.323ed2930b51691e6c1be210093224a3.jpg,1,0,0,0
239_jpg.rf.61e4494b6b0c15de62450a5bc214a3bb.jpg,0,2,0,2
3450_jpg.rf.cee334329e41e064d6ac0b9744233da2.jpg,1,0,0,0
992_jpg.rf.ebc18a86a5ac611bcd27f41eaedb8465.jpg,1,0,0,0
23_jpg.rf.ba758fb84ade6397014bf26664d7e8c9.jpg,2,1,0,0
closed_eye_0378-jpg_face_1_jpg.rf.00e475de71b7f9e3cf008dacc0c45c4f.jpg,2,0,0,0
172375929_1_jpg.rf.7bc19ad2f6cfbcdb9de28351e7e802b1.jpg,1,0,0,1
206907279_1_jpg.rf.f30bb5ae56af4e4818017b1a867279a8.jpg,2,0,0,0
400_jpg.rf.7f9898b53bfa0605c39ab78e9c3f499f.jpg,2,1,0,0
_335_jpg.rf.9ac024d5d9058af3bfecd6a3a90e0414.jpg,0,0,1,1
637_jpg.rf.b0fdbb030b7c43c0e0f2bc2f79536d31.jpg,1,2,0,0
_12_jpg.rf.a36ff35e56b4c76c0bbea051efb6b5b1.jpg,1,0,0,0
_238_jpg.rf.3bab1dc0c8ce15790f817e0e02b7db89.jpg,1,0,0,0
closed_eye_2439-jpg_face_1_jpg.rf.c107b0eeca97433efd095fd9ee435bb7.jpg,2,0,0,0
_71_jpg.rf.862c5cfc02d6cae00827734d8273a09d.jpg,1,1,0,0
_279_jpg.rf.15d31e578bdb3731dead92cebbcbfb28.jpg,1,0,0,0
433_jpg.rf.472605a6821fbd253c2e281f9958c1e1.jpg,1,1,0,1
413_jpg.rf.c1ea8f4ecab5bf567686c5350e779057.jpg,2,1,0,0
182804431_1_jpg.rf.e1fb9a4c479ac6f850c747b1d5877c71.jpg,2,0,0,0
376_jpg.rf.76504071c9ce75e425e5a342175befb7.jpg,1,1,0,0
yawn-e5a6a12e-3041-11ec-a978-302432df5bc8_jpg.rf.6f3e697a0ef64f3f922b16f0961999ff.jpg,1,0,0,0
_167_jpg.rf.3b4de04df66246e84c23258e5a043edd.jpg,0,0,0,1
119_jpg.rf.6982a167199b825d2acb5d5076683863.jpg,1,2,0,0
closed_eye_0038-jpg_face_1_jpg.rf.c858916cdce7d33a1d922baed9a1c655.jpg,2,0,0,0
48_jpg.rf.0ecf8c73d66b88377ee3a690be700d08.jpg,2,1,0,0
closed_eye_1552-BMP_face_1_jpg.rf.632cfb1e140bcc613f17649af47f87d5.jpg,2,0,0,0
394_jpg.rf.f4b3378cb9988a419c7c8b7dfb6fccd3.jpg,1,1,0,0
closed_eye_0745-jpg_face_1_jpg.rf.884bc6ae25c1e6a58751955d3963ad35.jpg,2,0,0,0
closed_eye_2046-jpg_face_1_jpg.rf.147ac786c425ff147adabf837ea9c9cb.jpg,2,0,0,0
1864_jpg.rf.9ceb163ce2a0bff8926c5cc251de2208.jpg,1,0,1,1
_53_jpg.rf.3c6e105f36095346e332c3a24ce53749.jpg,1,0,0,0
_6_jpg.rf.09b9440a26db238688d2fa3ce93c695a.jpg,1,0,0,0
closed_eye_1884-jpg_face_2_jpg.rf.8e2ef336ca5c210955f3c0799b1e92b5.jpg,2,0,0,0
231_jpg.rf.8736cd29ebe4ac9f791e295cc58b01bc.jpg,1,2,0,0
s0016_00309_1_0_0_1_1_01_png.rf.72c723c7f458cc1dbfe6188cfd5a494d.jpg,1,0,0,0
closed_eye_0186-jpg_face_1_jpg.rf.46f49745bc5958aaecedd7bd211cca49.jpg,1,0,0,1
107_jpg.rf.975967a2a51a1fbf94261faccd8602dc.jpg,1,2,0,0
84_jpg.rf.ac6546156545fd986c002d28d4f113bb.jpg,2,1,0,0
_378_jpg.rf.7b6074f61451447992ab04e89ba960b0.jpg,1,0,0,0
1324_jpg.rf.243474c5eb20eb084f720f566682b5d6.jpg,2,0,0,0
Yimg_000020_jpg.rf.8add659dc4e7c3972ffb04c1554372a7.jpg,1,0,0,0
183_jpg.rf.de9a870c5ddafdbdf3c2cbbdf0ae21b1.jpg,1,0,0,0
_264_jpg.rf.86ed79e36bb084791f55005767557b54.jpg,0,0,1,1
1209_jpg.rf.6d029dea7e0f0ec7b5e6b6a222b5fe37.jpg,1,1,0,0
_496_jpg.rf.9072874a343d29d5c899a6365cda1a68.jpg,0,0,1,1
_654_jpg.rf.3a7308ea5dc1b78fc3a9ee44ef981802.jpg,1,0,0,0
589_jpg.rf.965778385c306e5b32cc840253a05906.jpg,1,0,0,0
666_jpg.rf.a013c9271255297605839231a38a6a99.jpg,2,0,0,2
closed_eye_1925-jpg_face_1_jpg.rf.bfccb4f881fd764f1bfa1014b16c5da9.jpg,2,0,0,0
575_jpg.rf.538999345e17ae700ddb7330f3306458.jpg,1,2,0,0
_50_jpg.rf.5aedb84e98d0661ada83e757d1f31ead.jpg,1,0,1,0
3703_jpg.rf.5812d0d0ba18eea3b88b9bd037b21c79.jpg,1,0,0,0
Yimg_0000368_jpg.rf.414709f7b84092852b08582c8dfe6228.jpg,1,1,0,0
599_jpg.rf.9dea51e8fbfab72470d13854fca5a2a2.jpg,1,1,0,1
istockphoto-865049080-612x612_jpg.rf.4906cb73b039ff676a641f1007fcec3f.jpg,1,0,0,1
_56_jpg.rf.ba3fd70d1a32b4f3d8475513375498a0.jpg,1,0,0,0
Yimg_000317_jpg.rf.792da241d4b0427783a8e0a16ae22dad.jpg,1,0,0,0
3704_jpg.rf.9381aefc0741877517c934f6a8e55003.jpg,1,0,0,0
closed_eye_0892-jpg_face_1_jpg.rf.5fda9d92f8b3e3a13fc7caaed00be3e8.jpg,1,0,0,0
istockphoto-1167930276-612x612_jpg.rf.2990ebcb33f4930859d866dfeae1a1b6.jpg,1,0,0,2
_497_jpg.rf.db01b21a6b3da7c0936083d99eb1b09d.jpg,1,0,1,0
3716_jpg.rf.f0bd3b12e470b56e5f870c65666601cd.jpg,1,0,0,0
130927718_1_jpg.rf.508138c2022c55e4e3d80085f1c021e7.jpg,2,0,0,0
closed_eye_2034-jpg_face_1_jpg.rf.ffecafee097d80eeb8d18b0e0dce4e07.jpg,2,0,0,0
s0016_01397_1_0_0_1_1_01_png.rf.941719290ec7c3501da728c7d76c5a0d.jpg,1,0,0,0
61_jpg.rf.feae506036c99987bc98a41df2f621f3.jpg,1,2,0,0
istockphoto-1316021808-612x612_jpg.rf.b360cb7f2541a2f9cb1c55823a9583b3.jpg,1,1,0,2
202516196_1_jpg.rf.5d1b776679f1dc4bba45906c3c92c216.jpg,0,0,1,2
img_000442_jpg.rf.f4936740abf4f7b692b597aac74a27b7.jpg,1,0,0,0
198386414_1_jpg.rf.1adde7c17acf9088d14da962d05cfc1c.jpg,1,0,1,1
_72_jpg.rf.bb89cc51eed690e05ba9dc6e4dff66c1.jpg,1,0,0,0
closed_eye_0267-jpg_face_1_jpg.rf.46e3d2d5d80a6a4ed2675242d5ee15b8.jpg,2,0,0,0
417_jpg.rf.c44df1efee42d7f202ccfb79f185df23.jpg,1,2,0,0
3216_jpg.rf.fdbc4f4aa64577ae92a01b47b16ca8e6.jpg,1,0,0,0
closed_eye_2256-jpg_face_1_jpg.rf.f645f9bce0612313f05c385c5269de90.jpg,2,0,0,0
_152_jpg.rf.e526cb2d6f265d49b6cbc2fd6dfc5d78.jpg,0,0,0,1
_394_jpg.rf.d837ae10c522c0077ef8dace8322c2e1.jpg,0,0,0,1
closed_eye_2693-jpg_face_1_jpg.rf.f0467e795cf18e519f9f0641b369af0d.jpg,1,1,0,0
3222_jpg.rf.3f18b0e2064bbb999e1011aa66bb7b10.jpg,1,0,0,0
_40_jpg.rf.cc85e3537f5c930e63bbecd846598c57.jpg,1,0,0,0
s0016_00344_1_0_0_0_1_01_png.rf.1e49fc7bc7e6359bcce0cf05bb1a64c6.jpg,1,0,0,0
Yimg_000342_jpg.rf.91149a12da542deb9f25bf4014ca647e.jpg,1,0,0,0
closed_eye_1467-jpg_face_1_jpg.rf.9a011680ccc8bbbd59590a5b0453b352.jpg,0,0,0,2
_609_jpg.rf.e7fd46249d183cee5637f7bbedb42640.jpg,1,0,0,0
image_5916_jpg.rf.823ab359750d7d03642f759b73f0b5a3.jpg,0,1,0,2
1308_jpg.rf.9b8e9e6941e6d60fbd04fb3c29330ef6.jpg,1,2,0,0
closed_eye_2562-jpg_face_1_jpg.rf.dfb2f652d361d2654d84ead87cd080a0.jpg,2,1,0,0
1162_jpg.rf.e43e79c87d3eb9dbb5f85e5f3d824152.jpg,1,0,0,0
297_jpg.rf.2953ea9a2230a0799241935f29f2acaa.jpg,1,2,0,0
1334_jpg.rf.13e891b7e211fa325d8494ab4a473de9.jpg,1,0,0,0
_94_jpg.rf.f530143d22794247ba415e53d263a351.jpg,1,0,0,0
1486_jpg.rf.5cdf335017e60ea023d3b32d7baad81c.jpg,2,0,0,0
_61_jpg.rf.2b9d61b729abc26e0f7c4af963232f74.jpg,1,0,0,0
142_jpg.rf.729fb1eb5b4a65a1429dad006efcdeea.jpg,1,0,0,0
photo_1_2023-05-02_17-59-15_jpg.rf.24d3582888f2f86f322318623257eb5a.jpg,2,0,0,0
264_jpg.rf.a292348501405388cc3f2653b1b8bf72.jpg,1,2,0,0
closed_eye_2536-BMP_face_1_jpg.rf.91589998d41725e9eeb2aea95d01fea5.jpg,2,0,0,0
372_jpg.rf.6355e6496c787ef12db6ed18dc72cbbe.jpg,1,0,0,0
_424_jpg.rf.613904a0af36cca716999bba018c9b37.jpg,1,0,0,0
_176_jpg.rf.90b0e6d2062fea5d983e4a2b85c3584d.jpg,1,0,0,0
_501_jpg.rf.abcb60f85b2425f1a983ff193b1d893b.jpg,1,0,0,0
1257_jpg.rf.7016fb0c35c321ee65699e8715d399a4.jpg,1,2,0,0
_457_jpg.rf.5a1657a86d03fe344519a24b52581d5d.jpg,1,0,0,0
